DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
10886	__label2__	3	N	PC	B00CPH56AU	Belkin @TV Premium - Mobile Television Anywhere (Product and Service Have Been Discontinued by Manufacturer)	Not completely satisfied	The first issue I had with the Belkin @TV was that it has a component/composite connection.  I was already using these connectors on my dvr to hook up another piece of equipment.  It took me a little time (and extra purchase) to get the @TV connected.  Once I had it connected, I then went to download and install the app on my android phone, which I thought was free.  When I saw the fee for it, I was taken aback.  I "know" that before getting the @TV system, that I had read it was free.  I went back onto Amazon and reread everything.  Then I realized the tricky (in my opinion) wordplay where it says free tablet app.  No, they were not lying, but it's a slight bit shady (once again, in my opinion).  So I then paid the money for the app, on top of the extra money I needed to spend to hook up the connectors.  I've used a slingplayer in the past and understand that the system is going to occasionally have some glitches.  I had problems viewing on my phone more often than I did with the old slingplayer I had used.  Since I have it installed and paid for the app, I will continue to use it some on a limited basis I guess.  Hopefully either future app updates or software upgrades to the system will help things run a bit more smoothly.
10887	__label2__	2	N	Home Improvement	B000P75WKQ	Filtrete Clean Living Dust Reduction, MPR 600, 16-Inch x 25-Inch x 1-Inch, 6-pack	They need better reinforcement in the middle!	These filters bend wildly in the center when used with my 'Comfortmaker' central heating furnace unit. I have tried many other filter brands with success, but I only have this issue with some of the 3M Filtrete products. After a month's time, I had a hard time getting the filter out of my furnace, because it was so bent and twisted in the center to the point of having collapsed! I am very dissapointed with 3M's filters, because of this.
10888	__label2__	5	Y	Home	B003M8GMS6	OXO Good Grips Deep Clean Brush Set	Awesome Cleaning Brush Set	Great scrubbers, they get the job done!<br />The bristles are very firm, and will hold up and last for a long time.<br />The rubber handles allow a good grip, and the angled heads make it easier to reach where you want it to.
10889	__label2__	4	N	Video DVD	B007X0TTXE	Don 2 [Blu-ray] (Shah Rukh Khan / Hindi Movie / Bollywood Film / Indian Cinema)	It is not just difficult to predict all the plot twists in Don 2, it's impossible!	That review title above is a straight up fib. It's not at all difficult to predict all the plot twists in DON 2. But so what? For fans of Shahrukh Khan and for those who relish slick action thrillers, DON 2 checks all the boxes. It's been five years since the events in DON, five years since that shocking final reveal. But some things don't change. These days, our guy is still running game on the underworld, still outfoxing the badge and his competitors. The woman he betrayed, Roma Bhagat (Priyanka Chopra), is now an Interpol officer. She's obsessed with nabbing him.<br /><br />The film opens with Don holding it down as the undisputed kingpin of the Asian underworld, except that he's now got his eye on a take over of the European drug cartel. On the French Riviera, the European bosses attend an emergency meeting to discuss Don's recent actions. Don is jeopardizing their drug empire by undercutting the asking price of their product. What they decide on is inevitable.<br /><br />Back in Malaysia, Don gets wind of the contract on his head in the rudest of manners. There and then, he determines to be a free man once and for all. He sets into motion one of those whirlwind capers, key elements of which hinge on the springing of his old enemy from prison (Boman Irani) and a daring heist in Berlin. But Don finds himself navigating a nest of vipers, his accomplices composed of deceitful villains. With law enforcement nipping at his heels, has Don at last bitten off more than he can chew? Or does that iconic phrase still hold true? "Don ko pakadna mushkil hi nahi, namumkim hai." Translation: "It is not just difficult to catch Don, it's impossible!"<br /><br />If you're anticipating a retread of the 2006 film, you need to turn in your anticipating badge. For one thing, there aren't so many swerves in this one. Don does assume a disguise, but it's not as relevant to the plot as much as it is a chance to showcase Hrithik Roshan in a cool cameo (Hrithik even dances with Priyanka).And if that really is Hrithik saying Don's dialogue, then big ups to him for nicely matching Shahrukh's voice and cadence. Don is so gifted, as part of his disguise, he grew a few inches.<br /><br />I thought Priyanka Chopra did well in a role that required her character, Roma, to be conflicted. Don is so magnetic that Roma still can't help but feel that attraction, never mind that Don had betrayed her, never mind that he'd murdered her brother. Thankfully, the film keeps this sub-plot mostly on simmer, never allows it to take over the narrative. Lara Dutta has a lesser role, filling in for Ishaa Koppikar as Don's most trusted companion. Both women look absolutely devastating!<br /><br />The manly man's credo: Give me my popcorn and a comfy sofa and babes to ogle and lots of fight scenes and explosions... and I'm good. Because sometimes and maybe most times, I dispense with the artsy-fartsy stuff and I demand to be entertained by a loud action blockbuster. DON 2 lacks the smarts and fascinating twists of the 2006 film. And I don't know that it was a sound move to inject a sliver of conscience into Don. What made him unique was that he was an unrepentant anti-hero, a straight up, no good villain. Or maybe it doesn't matter. Shahrukh Khan's larger-than-life charisma and his showmanship are stamped onto the screen and your eyes are glued to the guy. Shahrukh also performs his own stunts, again perpetuating the notion that absolutely no one can fill his shoes. I guess, one other contention is that I prefer Don to apply his wits to achieve his ends. Here, he frequently resorts to action hero methods. Ultimately, the 2006 film had built up so much cachet I can't dog on its sequel too much. DON 2 is the Hindi version of MISSION IMPOSSIBLE. It's over-the-top and preposterous and great bloody fun. As a fan of Bollywood cinema, I think it's always a treat whenever Boman Irani plays the bad guy. Whether in drama or thriller or comedy, Boman Irani is effortless. There aren't alot of musical numbers here (I think, three). But the tracks all carry strains of "Main Hoon Don," a club banger from the 2006 film and one of the most addictive, catchy Bollywood songs ever. Okay, another beef? How much more clever would it have been if, instead of Hrithik Roshan, it was Abhishek Bachan whose face Don assumes? Abhishek looks enough like his dad, Amitabh, who played the original Don in 1978, that the reference would've been awesome.<br /><br />What I have is the 2-disc DVD set. Disc 1 has the feature presentation, available with English sub-titles and the option to jump to any of the film's three musical segments (this last feature is also available on Disc 2). Disc 2 has the following bonus features:<br /><br />- Making Of featurette (mostly in English, running time 40 minutes)<br />- Songs: "Zaraa Dil Ko Thaam Lo," Hai Ye Maya," "Dushman Mera"<br />- (Promotional?) Music Video from DON 2 featuring Shahrukh Khan: "Mujhko Pehchaanlo"
10890	__label2__	1	N	Video Games	B00KPY1GJA	FIFA 15 - PlayStation 4	Awful story line	This game was TERRIBLE.<br /><br />You play as some guy from Argentina who needs to brutally kick a bunch of people in a striped shirt to prove to people he did not steal an endangered shark from Idaho back in 1992 while he was living with his grandparents.<br /><br />Wow what a rip off of karate kid.<br /><br />This is the worst thing to ever be mass produced EVER<br /><br />0/6 stars<br /><br />I hope you enjoyed my review.
10891	__label2__	5	N	Outdoors	B00BUI7HFC	Scrubba Portable Laundry System Wash Bag	THIS works, but you have to understand who it is for!	This product is designed for those who love to spend time in the great outdoors.  Usually you can find a fast moving stream or lake to do your laundry in.  However, many other alternatives to this bag are prone to break or fall apart after a few uses.  This bag is meant to last.  I have never been a fan of using any kind of soap or detergent when in the outdoors.  First off it is not ecologically a good idea to use regular cleaning soap in the outdoors.  You have to worry about polluting the waterways and you also have to be concerned about the smell.  Any kind of smell to soap or other things you use on your body will attract things you do not want near you!!!!  Think insects, bears, etc.........  While those creatures love the smell of city folk.............those who are backpackers or hunters know you do not want to be dinner for the mosquito.  I use a non scented, non polluting soap for washing both clothes and body.  With this little guy you can easily do both.  No need to carry special soap....all you do is take your body soap and shave off a bit with your knife....and place in the bag.  This bag is made to last.  I imagine it will be the last one you ever have to buy.
10892	__label2__	5	N	Camera	B00U2GSQE4	XSories Stuffler 23L Duffel Waterproof Bag with Adjustable Shoulder Strap for Wet or Dry Storage (Orange)	light and bright	Recently a family friend was cleaning out his garage and gave us an old kayak, so we've been tooling around in the bay, learning as we go. One thing we didn't realize we needed was a small dry bag to pack different things in (towel, change of clothes, phone, camera, lunch, whatever) to bring with us, because the kayak lets in water and things get damp very easily.<br /><br />This bag is perfect for that- it's very roomy, but still compact enough that it fits neatly in the boat without taking much room. The orange color is a benefit, because if it does go overboard, or if you leave it on the shore, you can easily spot it from a distance. So far, we've not had the opportunity to set it in the water and leave it for several hours to test just *how* waterproof it is, but it has held up in regular use and in rainy conditions.<br /><br />Perfect bag for kayaking and other water-based sports.
10893	__label2__	5	Y	Beauty	B008J4X6P0	Living Proof No Frizz Weightless Styling Spray, 3.4 Ounce	Great for Frizz and added Shine	My Daughter and I have been trying The Living Proof hair Products and i wasnt expecting to much from this ,i was very surprised just how well this worked.After washing and Conditioning my Hair i just sprayed this from the Roots down concentrating on the dry areas with damage and i let air dry.My Hair was left frizz Free and had shine .This is a small Bottle but if you use just what you feel you need it should last a while .I ordered a second Bottle for a back up since this met my expectations .I use the Shampoo and Conditioner along with this,i find if i use a different Shampoo my Hair is back to the same way Dry and Frizzy.
10894	__label2__	5	Y	Sports	B006T3JJD6	Lee Precision 300 Aac Blackout Very Limited Production 3-Die	I loved it	Bought this as a present for myself, and absolutely loved it and was surprised and shocked when I got such a caring and thoughtful gift in the mail!!!
10895	__label2__	5	N	Video DVD	B0007XBKOA	Windtalkers	WINDTALKERS Draws Attention to Forgotten Heroes.	WINDTALKERS is a good WWII movies filmed over the past few years in that brings attention to these uniquely qualified men of war to draw upon their heritage in this time of global conflict. It is a multi-layered and multi-faceted tale told visually through incredible images enhanced with armor piercing sound effects. The dialogue really has to take a back seat to this simple tale of men and their survival because the images of the land, the bleak faces and the carnage tell it all. This film is named WINDTALKERS but the film does not really focus on the code developed by the Navajo Marines. Director Raoul Walsh had peripherally addressed the Navajo code in 1955 with his film BATTLE CRY with Felix Noriego as Marine Crazy Horse where we saw Japanese operators baffled while listening in on radio and field-telephone transmissions. Director John Woo, as did Raoul Walsh, decides to focus his attention on the men and their diverse backgrounds and what makes them Marines. However, Woo narrows his focus on the relationship between a war-weary, shell-shocked and enigmatic Marine sergeant (Nicolas Cage) and a good-natured naive Navajo recruit (Adam Beach) assigned to him. Beach can't understand the actions or behavior of loner Cage's intensity for killing and bloodshed but learns eventually that if you survive you then increase your chances of having your comrades around you survive as well. Woo is a director noted for action and WINDTALKERS contains some of the most frenetically staged sequences ever filmed. These sequences reminded me of some of Sam Peckinpah's cathartic work from THE WILD BUNCH, the montages of the combat maelstrom of his CROSS OF IRON and the intensity of the intimate fighting of combatants from Edward Zwick's Civil War epic GLORY. This is not action for the sake of action that can be easily labeled on John Woo. Woo is making a statement that all this carnage can be addictive yet simultaneously it usually creates and strengthens intimate camaraderie. But you really can never afford to be close to any of your buddies and this is a highly moral conflict. Is battle weary hardness a symptom or a mechanism to survive? This is the price of defending the ideals that we hold so dear. This is a very subtle and great film that can be easily glossed right over for its true meaning and realization. WINDTALKERS draws attention to forgotten heroes.
10896	__label2__	5	Y	Furniture	B003UU4X46	Powell Black with Merlot Rub through Wine Cabinet	nice quality cabinet!	this looks like a nice quality cabinet! bought it as a christmas gift for our daughter! we think she will love it! wouldn' mind getting one for our house!!
10897	__label2__	5	Y	Home	B004KI0ZEO	Simplicity Karen Z Pattern 2917 Women's Dress in 2 Lengths or Tunic, Skirt and Tie Belt Sizes 10-12-14-16-18	ALINE dress pattern good for all figures.	A line dress pattern is flattering to most figures. The neck is not to low cut for modesty. Comes in 2 lengths and takes approx 4 yards of fabric and a zipper. What more could you want in a dress pattern!
10898	__label2__	5	N	Tools	B0012KN1I0	DEWALT DWD110K 8.0 Amp 3/8-Inch VSR Pistol Grip Drill Kit with Keyless Chuck	Awesome basic drill with Dewalt quality	I'm an average guy, just a little project here or there, nothing major. I use my little battery powered Dewalt most of the time, but when the battery dies or I need more power, I grab this thing and boy does it perform! All the power I could ever need - way more power than the battery one. Only thing I miss is the break, which this one doesn't have, but I'm not dinging it because, well, if I wanted to spend more money, I could have had that - I got what I paid for.
10899	__label2__	5	N	Grocery	B00DBSG80O	Cheez-It Cracker Cup, White Cheddar, 2.2 Ounce (Pack of 10)	Cup container is handy for snacking while driving	These Cheez-It cups are very handy when you want a snack while driving. I find it's easier to reach into the cup and grab a few crackers than into a bag, while trying to keep my eyes on the road. The Cheez-It cup fits into my car's large cup holder, so it's within easy reach and I don't spill them everywhere. The white chedar crackers are milder than the original cheese flavor, but still taste just as great.<br /><br />I like the size and find these are a great teen/adult size snack. We have all kinds of snack packs in our pantry, since I buy for my kids school lunches. They're all quite small. They are usually even smaller than you would get out of a vending machine. I like the larger size of these cups, since generally when I want a snack, it's because I'm really hungry and didn't have time to eat anything. I'd rather just take one 2 oz cup like this with me than 2 or 3 little tiny kid's lunch baggies. I like the size. Perfect for when you're on the go.
10900	__label2__	2	N	Pet Products	B00CTRFE30	RELIQ Mineral SPA Shampoo, Jasmine	Not impressed	I bought this at a dog boutique and have used it on my Dobermans several times. It smells more like medicine than Jasmine and did nothing for their dry skin. Although the bottle itself works great and the price is cheaper on Amazon, it still isn't worth it. Even common pet store shampoos like Furminator and Pet Head are better than this. If you are looking for a natural shampoo that does a great job try Royal Treatment instead of wasting your money on RELIQ.
10901	__label2__	5	Y	Automotive	B004W7ZOS0	Lynx Switch-to-Starter Battery Cable (06035)	nice price, quick arrival	Good price and what I needed to connect my 24v battery array on a solar powered location. Will be purchasing more in the future if I put together an additional battery bank at any of the locations.
10902	__label2__	5	Y	Electronics	B005M7AVLO	Sony DREX61IP Premium EX Monitor Earbuds (Black)	Better than Scosche	I have gone thru untold numbers of the Scosche ear buds and they keep breaking on one or the other side.  Just dead.  These have been far superior.
10903	__label2__	5	Y	Kitchen	B003YKGR5U	Chicago Metallic Non-Stick 2-Piece Angel Food Cake Pan with Feet	found that I love angel food cake	I make a lot of custard based ice cream. I end up with a lot of eggwhites. This pan is great for making angel food cake. 12 egg whites per cake!
10904	__label2__	5	Y	Home	B003U5UYQM	Madesmart 15.875 by 12.75 by 1.875-Inch Large Silverware Tray, Granite	Huge upgrade from what I had	This was easily worth the 11 bucks. It provides more than enough storage space for all my utensils while still fitting nicely in my drawer. Aesthetically pleasing, as well. Highly recommended!
10905	__label2__	5	N	Books	1465420479	Dinosaur!	Fantastic Smithsonian Collaboration about Dinosaurs and Other Fantastic Natural Creatures	It's a coffee table sized book packed full of natural history with brilliant color illustrations and loads of fascinating  facts based on recent scientific discoveries.  I remember getting toy plastic dinosaurs when I was a child and they were all grey or brown with hard smooth skins.  Now some have the colors of birds (or lizards), feathers and other structures that are considered more useful for mating displays than any other purpose. Beginning with a brief exposition of the evolution of animals with backbones, the book goes from the Triassic to the Cenozoic (the rise of the first large mammals)<br /><br />Not just fascinating facts about dinosaurs, but also information about creatures that don't get a lot of attention, like Titanoboa, a gigantic South American snake that was as long as a school bus. There's also the two and half meter tall flightless bird and the Andrewsarchus.<br /><br />I've had this on book on my desk for a week now and it never fails to catch the attention of the numerous adults who wonder through.  They inevitably pick it up and I've had to rescue it a couple of times from being carried off by rapt readers.<br /><br />This one is mine, but I know a couple of dinosaur obsessed children who are going to get copies as holiday gifts.  I thoroughly recommend this book.
10906	__label2__	3	N	Books	1450469698	Tennisology: Inside the Science of Serves, Nerves, and On-Court Dominance	Of interest, but nothing special	This is interesting, but it is aimed at players far more advanced than I was back in my tennis playing days.  It's worth a look, but it doesn't have that much value for the average recreational player.
10907	__label2__	5	N	Grocery	B009AZTRUK	Buttered Popcorn Jelly Beans - 7.5 oz Gift Bag	An acquired taste.	[[VIDEOID:2fe67150b591a2bb74ef4ff9b5c879ec]] 🎥 Video review. 🎥<br /><br />I recall from touring the Jelly Belly factory they mentioned "Buttered Popcorn" was the most popular flavor.  No joke.  (what they mean by "popular," they may mean "popular as in Lee Harvey Oswald was popular.")<br /><br />Pros:<br />✅ If you like these, you're instantly a part of a secret brethren. Few make it.  Many fail the test.<br />✅ Sweet.<br />✅ Salti-ish.<br />✅ Looks like popcorn.<br /><br />Cons:<br />🍅 9 in 10 people can't stand them.<br /><br />5/5 stars for the sake of simply being the most legendary, iconic flavor of all time.
10908	__label2__	4	Y	Electronics	B00H1YE83S	Soundbot SB1010 8 in 1 Multi-Function Station with Bluetooth Connectivity, Stereo Audio Speaker for Home, Office, Smart Phone, Media Players, Laptop, Desktop PC and Tablets (Dark Wood)	A must for the Master bedroom	Very nice to look at and very functional.  It's great to charge your phone, use as an alarm, the speakers are great to listen to music and the bluetooth syncs easily.
10909	__label2__	1	N	Grocery	B004ZYAXGI	Nespresso OriginalLine: Rosabaya, 50 Count	Buyer beware - pricing out of line	Nespresso makes GREAT coffee and GREAT machines. I switched over to a Nespresso machine 7 years ago and have never looked back. I save a small fortune every year by making my lattes at home.<br /><br />That being said, the Nespresso capsule offers posted here are from a third party who is putting a large additional margin on their price.<br /><br />You can order the same products online from Nespresso for approx $0.55 each (half the price here).
10910	__label2__	5	Y	Home	B007OWTTAO	Cool on the Go® Clip Fan- NEXT GENERATION! The World's Most Versatile Hands-free Personal Cooling Device. Compact Portable Fan Powered By USB or Batteries (rechargeable version now available too!). Clip on Stroller fan, Desk fan & more…	Works perfectly	This worked really well for us at an event outside.  It was easy enough to find a place to attach it and it was very strong; we could feel it up to a few feet away even.  It was a perfect buy for our little one.  Our child isn't a huge fan of the stroller but it is perfect for using there.
10911	__label2__	4	Y	Lawn and Garden	B00F5PKB6I	MISOL 10PCS -15A 45V Schottky Diode,SCHOTTKY BARRIER RECTIFIER,for solar panel DIY	10PCS -15A 45V Schottky Diode,SCHOTTKY BARRIER RECTIFIER,for solar panel DIY from MISOL	MISOL 10PCS -15A 45V Schottky Diode,SCHOTTKY BARRIER RECTIFIER,for solar panel DIY<br />These are right for a standard photo valec panel to keep the batteries from draining during dark hours.  Heavy enough for about any voltage I will use and the price is right at $8.38 with free shipping.  The application can be made at the panel with a little heat shrink to cover it after it is soldered in place.  I ordered what I needed and should be good for a while.
10912	__label2__	1	Y	Camera	B000YM2OIK	Generic Mini Wireless Color Camera with Microphone without stand	Useless	I could never get close to a clear picture on this device. I would not recommend this item to anyone.
10913	__label2__	4	N	Home Improvement	B00K3OO9YG	Kobi Electric K4L8 25-watt (100-Watt) BR40 LED 5000k Cool White Indoor Flood Light Bulb, Dimmable	A really bright bulb that dims	This LED indoor floodlight bulb (note: it says indoor) is really bright, equivalent to 125 watts. It works with dimmers, so you can tone it down for mood lighting or up for reading or to highlight a piece of art. It is a bit on the heavy side, so keep that in mind when you buy it. its estimated annual cost is a whole three bucks, and it should last even longer than a compact fluorescent.
10914	__label2__	5	Y	Video DVD	B00004Z4SE	Rodgers & Hammerstein's Cinderella	Enjoyable	I bought this movie for my daughter.  She is truly a princess and now have a movie she can relate to in her world.
10915	__label2__	3	Y	Jewelry	B002AMUTS4	Sterling Silver "A Mother Holds Her Children's Hand For A Short While But Their Hearts Forever" Cuff Bracelet, 7"	Nice grade of silver	It is a good quality of silver, but smaller than I thought.  I bought it as a gift for someone and I hope she likes it.  It almost looks like children's jewelry.
10916	__label2__	3	Y	Camera	B002NUDGOC	Nikon D3000-D5000 DSLR Starter Kit  with Nikon School DVD Fast, Fun and Easy III / IV and D-SLR System Case	It is smaller than it looks.	When I first got this bag, I was shocked on how small it was.  The bag's size is good for one camera (with lens mounted) and another lens.  When you first get it, you will have to remove the dividers inside the bag to even fit that much.  The DVD is ok, but it does not cover any of the advanced stuff concerning the manual setting (aperture,shutter, ISO).
10917	__label2__	4	Y	Musical Instruments	B0002E3GBY	Vic Firth 5A Nova Drum Sticks (Nylon Tip, 1 Pair)	5 if they werent defective	vic firth sticks always win 3 stars because mine broke within minutes of playing, happens sometimes you just get a defective stick
10918	__label2__	3	N	Video DVD	B009AJB0YM	10 Years	Watchable but also forgettable	Just what we needed is another high school reunion romantic comedy featuring mostly impossibly good looking former classmates, all with some hang-ups or dragged baggage.  The cast is fine and each pairing has a story.<br /><br />Channing Tatum is Jake and his real life wife, Jenna Dewan-Tatum is his girlfriend Jess.  He's been working up to popping the big marriage question but puts it off until after the reunion.  Once there he finds his old high school sweetheart, Mary (Rosario Dawson) along with her new husband (Ron Livingston) in tow.  Then we have drunken party boy Cully (Chris Pratt) and his disapproving wife (Ari Graynor).  Also Lynn Collins as the former high school party girl, still trying to live up to that image, but with a secret.  Best friends played by Justin Long and Max Minghella are living on a fantasy reputation and seek to get in Anna's (Collins) pants.  One of the more interesting pairings is Oscar Isaac as Reeves who has become a famous pop star whose long ago crush on Elise (Kate Mara) has been reignited.<br /><br />If this all sounds all too formulaic, well it is.  On the other hand the performances are solid enough and there are enough chuckles and bubbling emotions to keep the audience interested for 90 minutes.  Watchable but also forgettable.
10919	__label2__	4	N	Wireless	B00604RZ12	Belkin Anti-Smudge Screen Protector for Apple iPod Touch 4th Generation (2 Pack)	Easy to Install and Does the Job	Overall, this cover does what it is supposed to do: it protects your iPod's screen and reduces the glare - in my case it helps stop a lot of the smudgy fingerprints.  This one was not too hard to line up and put on, either.<br /><br />Before you install it on your iPod, let me point out a couple of things:<br /><br />1. Clean your iPod's screen with the soft cloth that comes with the screen protector. DO NOT use water to assist you, but use a gentle wiping motion with the cloth. Why? You don't want to put the cover over a bunch of fingerprints and have your fingerprints memorialized on your iPod!<br /><br />2. Make sure you use the straight-edge that comes with it, or a credit card, to help smooth out the bubbles.<br /><br />3. Be patient, line it up, and go slow! This cover doesn't have much wiggle-room to be slightly off - if you go just a fraction at an angle to one side, you will start covering the iPod's edge case vs. the screen. If that happens, slowly back it up and start again.<br /><br />Overall, this is not too bad and does what it is supposed to do, and I think you would rather have a screen protector vs. a scratched up iPod!
10920	__label2__	4	N	Video DVD	B0058YPG2K	Breaking Bad: Season 4 [Blu-ray]	The fourth season of "Breaking Bad" gets a very good presentation as well as some terrific special features--recommended.	It's fairly typical to say each season after the first of "Breaking Bad" was a game changer but, in this case, the fourth season IS.<br /><br />Blu-ray review (although the contents for the DVD are very much like that for the Blu-ray, they aren't exactly the same). I'd give the season 5 stars but the BD itself 4 because of some transfer issues.<br /><br />SPOILERS:<br /><br />After the cold blooded murder of Gale  (who Gus had hired to eventually replace Walt and Jessie) the unlikely dynamic duo found themselves once again in demand from an increasingly unhappy Gus who STILL had plans to replace them at some point. The murder of Gus pushes Jessie into a dark place he's been before but never quite so deep. Skylar decides that she and Walt must have a way to funnel the massive amount of money he is making and decides to invest in a business.<br /><br />Walt must find a way to get Jessie back knowing that he NEEDS him in particular to eventually put Gus out of the way. He also realizes that as long as Gus can get access to Jessie he man not need Walt any longer and that will put Walt, Skylar and his son in harm's way as well.<br /><br />Gus makes Jessie feel important and takes him in one of the stunning set pieces of the season to the home of a drug kingpin in Mexico where Gus has plans for ultimately eliminating his competition not realizing that Walt has similiar plans of his own.<br /><br />END OF SPOILERS:<br /><br />"Breaking Bad" continues to be one of the best written shows on television and that's saying quite a bit given some of the competition out there both on AMC and other networks. Creator/producer/writer Vince Gilligan continues to craft a dark, compelling TV series. This isn't "lite" entertainment by any stretch of the imagination and those looking for something that will entertain without asking difficult questions and taking characters we like and sometimes admire down the road of temptation should look elsewhere.<br /><br />While the Blu-ray doesn'tlook as stunning as I'd hoped, it looks quite good. There are issues with banding that occur and are particularly noticeable in just about every episode. Most of the previous seasons didn't have this issue that I recall (I'll have to take a look at them again to confirm it)which is why it's perplexing that it's a problem here.<br /><br />The 5.1 lossless DTS audio sounds quite nice with good use of directional effects present throughout. Subtitles are presented in English SDH, French and Spanish for the Blu-ray.<br /><br />The special features are quite nice on this set including videopod casts, commentary tracks (13!) on every episode that are usually quite informative. We also get extended and alternate scenes as well as the "Inside Breaking Bad" featurettes. We also get "Better Call Saul" commercials from the series, an amusing gag reel and a variety of featurettes on the production of the series. We also get "uncensored" versions of episode as well as an extended final episode for the fourth season.<br /><br />The fourth season brings us to the brink with Walt's final descent into the madness of the world he's adopted and the final shot of the episode demonstrates how desperate he is and how that madness consumes him, Jessie and everyone he comes into contact with.<br /><br />Highly recommended.
10921	__label2__	5	Y	Baby	B00AJSJE6O	Evenflo Exersaucer Triple Fun Active Learning Center, Life in the Amazon	The 3 in 1 feature is great! Our son loves to bounce in it and ...	The 3 in 1 feature is great!  Our son loves to bounce in it and pull on the &#34;monkey&#34; bar.  He really got into it around 7 months.  The lights and music are ok but it is very interactive. He still enjoys playing with it now at 14 months after we converted it to the table.
10922	__label2__	5	Y	Tools	B000O8OTNC	Smith's PP1 Pocket Pal Multifunction Sharpener, Grey	Simple Two Stage Sharpener, Moving From Carbide to Ceramic	I've used this little sharpening tool for about two years now, and it's still hanging in there. While I have to admit that I haven't mastered the swing-arm part of the sharpener, the two-stage pull-through part is the best part of this sharpener for me.<br /><br />Just pull the blade through the carbide section first, repeat, then move to the ceramic sharpener and you're all set.<br /><br />If you're into using a stone for sharpening, as I am, I still think there is room for a simple sharpener of this kind. It fits in your pocket and comes in handy in a pinch.
10923	__label2__	5	N	Grocery	B00CTGNMIA	Boetje Dutch Mustard 8.5 OZ (Pack of 12)	High-quality product	Boetje's mustard is stoneground and definitely better than most of the mustard on the supermarket shelf. Because it is stoneground, it retains the texture of the mustard seeds (which gives it a bit of body and crunchiness). It has a genuine and strong mustard taste, but it is not obnoxiously spicy or hot. It's perfect for sausages and hamburgers. It's strong enough that it's not overwhelmed by sausages (even spicy ones) and at the same time it doesn't overwhelm a hamburger. It's all natural and contains no preservatives. Here's its ingredients: Water, vinegar, mustard seed, sugar, and salt.<br /><br />I originally became aware of Boetje's mustard while visiting Iowa. I'm glad it's now available here in eastern Nebraska.
10924	__label2__	4	Y	Watches	B008O0VP1G	U.S. Polo Assn. Sport Men's US9143 Watch with White Rubber Band	nice	The watch was big but it is just ok because I am used to big watches. I had a hard time setting the dates and time but after a few tries I got it. The strap was just right. I used it right away ...I love the style ... Happy to have it
10925	__label2__	5	N	Home	B00LAE8HZ0	Hallmark 2014- Limited Edition - High-flying Hero - Disney - The Rocketeer Ornament	The Rocketeer Flies on to Your Christmas Tree	It’s been years since I watched Disney’s The Rocketeer.  (It’s been so long the copy I own is on VHS.)  My memories of the film are dim, but I remember enjoying it.  That’s why I picked up Hallmark’s High-Flying Hero, an ornament based on this character.<br /><br />Not one of the more popular live action films from the 1990’s, it was set in the 1930’s and featured a young man who finds a rocket pack and winds up using it to defeat Nazi’s in Hollywood during the period.  Pure escapist fun, or at least that’s what I recall.  It was based on a lesser known comic book character and definitely has that superhero feel to it.<br /><br />The ornament just features Cliff in his outfit at the Rocketeer.  He’s got tan pants and an orange/brown jacket on and is wearing a helmet, so you can’t really see his face.  His jet pack is on his back with flames coming out of them, and he’s semi-prone because he’s flying off to save the day.<br /><br />Now, even though I’m not a diehard fan of the movie, seeing and buying this ornament still made me smile.  It looks just like my memory of the character, so they did a great job with the sculpt.  And it is nice to see them doing something with a relatively unknown character.  I must not be the only one because this was a limited edition ornament, and it flew off the shelves.<br /><br />Since The Rocketeer is flying here, you really have to hang this ornament to display it.  Not surprising if you look at the ornament, the ring is sticking out of the jet pack.  He looks like he's tipping slightly to one side, but I guess that just means he's turning.  And he hangs at an angle that makes him look like he is rising into the air, a detail I love.<br /><br />It’s nice to see Hallmark taking a chance with a popular but lesser known character.  Based on how popular High-Flying Hero has been, I hope they’ll do more such characters, limited edition or regular line.
10926	__label2__	4	N	Tools	B00T4N54LO	SOG BladeLight Mini Folding Knife w/ Light BLT60-CP - Built-in 4 LEDs, Satin Polished, Aluminum & GRN Handle, 3" Blade	A good idea and something that can come in handy	I had never seen an item like this before, one that combines a flashlight with a pocket Knife.  At first one would think that it was designed to illuminate an object that you are cutting however I can see a more useful and frequent need for this product.<br /><br />I own many smallish flashlights and many smallish pocket knives because they are convenient items to have around.  I am not a hunter but I find a need for both a light and a knife many times during a day.  This is where I think that this knife fills a niche that few other product fill.  I can clip it to my belt or stick it in my pocket (at least in my state) and have it handy for when I need it.<br /><br />The knife blade was shipped with a good edge on it although I was able to give it a "shave-worthy" edge with just a little effort.  The handle feels cheaper that I would have desired, mostly because of the external battery covers that essentially becomes your gripping surface.  They can be removed in order to exchange the batteries and the knife comes with a tiny screw driver to facilitate the removal of the hex-screws.  I would like it better if the cover was the same color and quality as the knife itself is.
